sqrt_s,x,z,Q,qT_Q
3.284833,0.337900,0.302500,1.539480,0.549568
3.284833,0.337900,0.302500,1.539480,0.771250
3.284833,0.337900,0.302500,1.539480,0.999147
3.284833,0.337900,0.302500,1.539480,1.252471
3.284833,0.337900,0.302500,1.539480,1.529592
3.284833,0.337900,0.337900,1.539480,0.134566
3.284833,0.337900,0.337900,1.539480,0.309377
3.284833,0.337900,0.337900,1.539480,0.491992
3.284833,0.337900,0.337900,1.539480,0.690450
3.284833,0.337900,0.337900,1.539480,0.894472
3.284833,0.337900,0.337900,1.539480,1.121256
3.284833,0.337900,0.337900,1.539480,1.369345
3.284833,0.337900,0.374800,1.539480,0.121318
3.284833,0.337900,0.374800,1.539480,0.278918
3.284833,0.337900,0.374800,1.539480,0.443554
3.284833,0.337900,0.374800,1.539480,0.622474
3.284833,0.337900,0.374800,1.539480,0.806409
3.284833,0.337900,0.374800,1.539480,1.010866
3.284833,0.337900,0.374800,1.539480,1.234530
3.284833,0.337900,0.374800,1.539480,1.493595
3.284833,0.337900,0.413400,1.539480,0.109990
3.284833,0.337900,0.413400,1.539480,0.252875
3.284833,0.337900,0.413400,1.539480,0.402139
3.284833,0.337900,0.413400,1.539480,0.564352
3.284833,0.337900,0.413400,1.539480,0.731113
3.284833,0.337900,0.413400,1.539480,0.916479
3.284833,0.337900,0.413400,1.539480,1.119259
3.284833,0.337900,0.413400,1.539480,1.354135
3.284833,0.337900,0.453700,1.539480,0.100220
3.284833,0.337900,0.453700,1.539480,0.230413
3.284833,0.337900,0.453700,1.539480,0.366419
3.284833,0.337900,0.453700,1.539480,0.514223
3.284833,0.337900,0.453700,1.539480,0.666171
3.284833,0.337900,0.453700,1.539480,0.835073
3.284833,0.337900,0.453700,1.539480,1.019841
3.284833,0.337900,0.453700,1.539480,1.233854
3.284833,0.337900,0.495800,1.539480,0.091710
3.284833,0.337900,0.495800,1.539480,0.210848
3.284833,0.337900,0.495800,1.539480,0.335305
3.284833,0.337900,0.495800,1.539480,0.470559
3.284833,0.337900,0.495800,1.539480,0.609605
3.284833,0.337900,0.495800,1.539480,0.764164
3.284833,0.337900,0.495800,1.539480,0.933243
3.284833,0.337900,0.495800,1.539480,1.129083
3.284833,0.337900,0.539700,1.539480,0.084250
3.284833,0.337900,0.539700,1.539480,0.193697
3.284833,0.337900,0.539700,1.539480,0.308031
3.284833,0.337900,0.539700,1.539480,0.432283
3.284833,0.337900,0.539700,1.539480,0.560018
3.284833,0.337900,0.539700,1.539480,0.702006
3.284833,0.337900,0.539700,1.539480,0.857331
3.284833,0.337900,0.539700,1.539480,1.037242
3.284833,0.337900,0.585500,1.539480,0.077660
3.284833,0.337900,0.585500,1.539480,0.178545
3.284833,0.337900,0.585500,1.539480,0.283935
3.284833,0.337900,0.585500,1.539480,0.398468
3.284833,0.337900,0.585500,1.539480,0.516212
3.284833,0.337900,0.585500,1.539480,0.647092
3.284833,0.337900,0.585500,1.539480,0.790268
3.284833,0.337900,0.585500,1.539480,0.956105
3.284833,0.337900,0.633400,1.539480,0.071787
3.284833,0.337900,0.633400,1.539480,0.165043
3.284833,0.337900,0.633400,1.539480,0.262463
3.284833,0.337900,0.633400,1.539480,0.368335
3.284833,0.337900,0.633400,1.539480,0.477174
3.284833,0.337900,0.633400,1.539480,0.598157
3.284833,0.337900,0.633400,1.539480,0.730505
3.284833,0.337900,0.633400,1.539480,0.883801
3.284833,0.337900,0.683400,1.539480,0.066535
3.284833,0.337900,0.683400,1.539480,0.152968
3.284833,0.337900,0.683400,1.539480,0.243260
3.284833,0.337900,0.683400,1.539480,0.341386
3.284833,0.337900,0.683400,1.539480,0.442262
3.284833,0.337900,0.683400,1.539480,0.554393
3.284833,0.337900,0.683400,1.539480,0.677058
3.284833,0.337900,0.735500,1.539480,0.061822
3.284833,0.337900,0.735500,1.539480,0.142132
3.284833,0.337900,0.735500,1.539480,0.226029
3.284833,0.337900,0.735500,1.539480,0.317204
3.284833,0.337900,0.735500,1.539480,0.410934
3.284833,0.337900,0.735500,1.539480,0.515122
3.284833,0.337900,0.735500,1.539480,0.629098
3.284833,0.337900,0.790000,1.539480,0.057557
3.284833,0.337900,0.790000,1.539480,0.132327
3.284833,0.337900,0.790000,1.539480,0.210436
3.284833,0.337900,0.790000,1.539480,0.295320
3.284833,0.337900,0.790000,1.539480,0.382585
3.284833,0.337900,0.790000,1.539480,0.479585
3.284833,0.337900,0.846900,1.539480,0.053690
3.284833,0.337900,0.846900,1.539480,0.123436
3.284833,0.337900,0.846900,1.539480,0.196297
3.284833,0.337900,0.846900,1.539480,0.275479
3.284833,0.337900,0.846900,1.539480,0.356880
3.284833,0.337900,0.906300,1.539480,0.050171
3.284833,0.337900,0.906300,1.539480,0.115346
3.284833,0.374800,0.093300,1.539480,0.487351
3.284833,0.374800,0.093300,1.539480,1.120454
3.284833,0.374800,0.093300,1.539480,1.781824
3.284833,0.374800,0.119400,1.539480,0.380820
3.284833,0.374800,0.119400,1.539480,0.875531
3.284833,0.374800,0.119400,1.539480,1.392330
3.284833,0.374800,0.119400,1.539480,1.953963
3.284833,0.374800,0.146800,1.539480,0.309740
3.284833,0.374800,0.146800,1.539480,0.712114
3.284833,0.374800,0.146800,1.539480,1.132454
3.284833,0.374800,0.146800,1.539480,1.589259
3.284833,0.374800,0.146800,1.539480,2.058869
3.284833,0.374800,0.175300,1.539480,0.259383
3.284833,0.374800,0.175300,1.539480,0.596340
3.284833,0.374800,0.175300,1.539480,0.948341
3.284833,0.374800,0.175300,1.539480,1.330880
3.284833,0.374800,0.175300,1.539480,1.724141
3.284833,0.374800,0.205100,1.539480,0.221696
3.284833,0.374800,0.205100,1.539480,0.509695
3.284833,0.374800,0.205100,1.539480,0.810552
3.284833,0.374800,0.205100,1.539480,1.137509
3.284833,0.374800,0.205100,1.539480,1.473632
3.284833,0.374800,0.205100,1.539480,1.847257
3.284833,0.374800,0.236200,1.539480,0.192506
3.284833,0.374800,0.236200,1.539480,0.442584
3.284833,0.374800,0.236200,1.539480,0.703828
3.284833,0.374800,0.236200,1.539480,0.987736
3.284833,0.374800,0.236200,1.539480,1.279602
3.284833,0.374800,0.236200,1.539480,1.604032
3.284833,0.374800,0.268600,1.539480,0.169285
3.284833,0.374800,0.268600,1.539480,0.389197
3.284833,0.374800,0.268600,1.539480,0.618928
3.284833,0.374800,0.268600,1.539480,0.868590
3.284833,0.374800,0.268600,1.539480,1.125249
3.284833,0.374800,0.268600,1.539480,1.410545
3.284833,0.374800,0.302500,1.539480,0.150314
3.284833,0.374800,0.302500,1.539480,0.345581
3.284833,0.374800,0.302500,1.539480,0.549568
3.284833,0.374800,0.302500,1.539480,0.771250
3.284833,0.374800,0.302500,1.539480,0.999147
3.284833,0.374800,0.302500,1.539480,1.252471
3.284833,0.374800,0.302500,1.539480,1.529592
3.284833,0.374800,0.337900,1.539480,0.134566
3.284833,0.374800,0.337900,1.539480,0.309377
3.284833,0.374800,0.337900,1.539480,0.491992
3.284833,0.374800,0.337900,1.539480,0.690450
3.284833,0.374800,0.337900,1.539480,0.894472
3.284833,0.374800,0.337900,1.539480,1.121256
3.284833,0.374800,0.337900,1.539480,1.369345
3.284833,0.374800,0.374800,1.539480,0.121318
3.284833,0.374800,0.374800,1.539480,0.278918
3.284833,0.374800,0.374800,1.539480,0.443554
3.284833,0.374800,0.374800,1.539480,0.622474
3.284833,0.374800,0.374800,1.539480,0.806409
3.284833,0.374800,0.374800,1.539480,1.010866
3.284833,0.374800,0.374800,1.539480,1.234530
3.284833,0.374800,0.413400,1.539480,0.109990
3.284833,0.374800,0.413400,1.539480,0.252875
3.284833,0.374800,0.413400,1.539480,0.402139
3.284833,0.374800,0.413400,1.539480,0.564352
3.284833,0.374800,0.413400,1.539480,0.731113
3.284833,0.374800,0.413400,1.539480,0.916479
3.284833,0.374800,0.413400,1.539480,1.119259
3.284833,0.374800,0.453700,1.539480,0.100220
3.284833,0.374800,0.453700,1.539480,0.230413
3.284833,0.374800,0.453700,1.539480,0.366419
3.284833,0.374800,0.453700,1.539480,0.514223
3.284833,0.374800,0.453700,1.539480,0.666171
3.284833,0.374800,0.453700,1.539480,0.835073
3.284833,0.374800,0.453700,1.539480,1.019841
3.284833,0.374800,0.495800,1.539480,0.091710
3.284833,0.374800,0.495800,1.539480,0.210848
3.284833,0.374800,0.495800,1.539480,0.335305
3.284833,0.374800,0.495800,1.539480,0.470559
3.284833,0.374800,0.495800,1.539480,0.609605
3.284833,0.374800,0.495800,1.539480,0.764164
3.284833,0.374800,0.495800,1.539480,0.933243
3.284833,0.374800,0.539700,1.539480,0.084250
3.284833,0.374800,0.539700,1.539480,0.193697
3.284833,0.374800,0.539700,1.539480,0.308031
3.284833,0.374800,0.539700,1.539480,0.432283
3.284833,0.374800,0.539700,1.539480,0.560018
3.284833,0.374800,0.539700,1.539480,0.702006
3.284833,0.374800,0.539700,1.539480,0.857331
3.284833,0.374800,0.585500,1.539480,0.077660
3.284833,0.374800,0.585500,1.539480,0.178545
3.284833,0.374800,0.585500,1.539480,0.283935
3.284833,0.374800,0.585500,1.539480,0.398468
3.284833,0.374800,0.585500,1.539480,0.516212
3.284833,0.374800,0.585500,1.539480,0.647092
3.284833,0.374800,0.585500,1.539480,0.790268
3.284833,0.374800,0.633400,1.539480,0.071787
3.284833,0.374800,0.633400,1.539480,0.165043
3.284833,0.374800,0.633400,1.539480,0.262463
3.284833,0.374800,0.633400,1.539480,0.368335
3.284833,0.374800,0.633400,1.539480,0.477174
3.284833,0.374800,0.633400,1.539480,0.598157
3.284833,0.374800,0.633400,1.539480,0.730505
3.284833,0.374800,0.683400,1.539480,0.066535
3.284833,0.374800,0.683400,1.539480,0.152968
3.284833,0.374800,0.683400,1.539480,0.243260
3.284833,0.374800,0.683400,1.539480,0.341386
3.284833,0.374800,0.683400,1.539480,0.442262
3.284833,0.374800,0.683400,1.539480,0.554393
3.284833,0.374800,0.683400,1.539480,0.677058
3.284833,0.374800,0.735500,1.539480,0.061822
3.284833,0.374800,0.735500,1.539480,0.142132
3.284833,0.374800,0.735500,1.539480,0.226029
3.284833,0.374800,0.735500,1.539480,0.317204
3.284833,0.374800,0.735500,1.539480,0.410934
3.284833,0.374800,0.735500,1.539480,0.515122
3.284833,0.374800,0.790000,1.539480,0.057557
3.284833,0.374800,0.790000,1.539480,0.132327
3.284833,0.374800,0.790000,1.539480,0.210436
3.284833,0.374800,0.790000,1.539480,0.295320
3.284833,0.374800,0.790000,1.539480,0.382585
3.284833,0.374800,0.846900,1.539480,0.123436
3.284833,0.374800,0.846900,1.539480,0.196297
3.284833,0.374800,0.846900,1.539480,0.275479
3.284833,0.413400,0.093300,1.539480,0.487351
3.284833,0.413400,0.093300,1.539480,1.120454
3.284833,0.413400,0.119400,1.539480,0.380820
3.284833,0.413400,0.119400,1.539480,0.875531
3.284833,0.413400,0.119400,1.539480,1.392330
3.284833,0.413400,0.146800,1.539480,0.309740
3.284833,0.413400,0.146800,1.539480,0.712114
3.284833,0.413400,0.146800,1.539480,1.132454
3.284833,0.413400,0.146800,1.539480,1.589259
3.284833,0.413400,0.175300,1.539480,0.259383
3.284833,0.413400,0.175300,1.539480,0.596340
3.284833,0.413400,0.175300,1.539480,0.948341
3.284833,0.413400,0.175300,1.539480,1.330880
3.284833,0.413400,0.175300,1.539480,1.724141
3.284833,0.413400,0.205100,1.539480,0.221696
3.284833,0.413400,0.205100,1.539480,0.509695
3.284833,0.413400,0.205100,1.539480,0.810552
3.284833,0.413400,0.205100,1.539480,1.137509
3.284833,0.413400,0.205100,1.539480,1.473632
3.284833,0.413400,0.236200,1.539480,0.192506
3.284833,0.413400,0.236200,1.539480,0.442584
3.284833,0.413400,0.236200,1.539480,0.703828
3.284833,0.413400,0.236200,1.539480,0.987736
3.284833,0.413400,0.236200,1.539480,1.279602
3.284833,0.413400,0.236200,1.539480,1.604032
3.284833,0.413400,0.268600,1.539480,0.169285
3.284833,0.413400,0.268600,1.539480,0.389197
3.284833,0.413400,0.268600,1.539480,0.618928
3.284833,0.413400,0.268600,1.539480,0.868590
3.284833,0.413400,0.268600,1.539480,1.125249
3.284833,0.413400,0.268600,1.539480,1.410545
3.284833,0.413400,0.302500,1.539480,0.150314
3.284833,0.413400,0.302500,1.539480,0.345581
3.284833,0.413400,0.302500,1.539480,0.549568
3.284833,0.413400,0.302500,1.539480,0.771250
3.284833,0.413400,0.302500,1.539480,0.999147
3.284833,0.413400,0.302500,1.539480,1.252471
3.284833,0.413400,0.337900,1.539480,0.134566
3.284833,0.413400,0.337900,1.539480,0.309377
3.284833,0.413400,0.337900,1.539480,0.491992
3.284833,0.413400,0.337900,1.539480,0.690450
3.284833,0.413400,0.337900,1.539480,0.894472
3.284833,0.413400,0.337900,1.539480,1.121256
3.284833,0.413400,0.374800,1.539480,0.121318
3.284833,0.413400,0.374800,1.539480,0.278918
3.284833,0.413400,0.374800,1.539480,0.443554
3.284833,0.413400,0.374800,1.539480,0.622474
3.284833,0.413400,0.374800,1.539480,0.806409
3.284833,0.413400,0.374800,1.539480,1.010866
3.284833,0.413400,0.374800,1.539480,1.234530
3.284833,0.413400,0.413400,1.539480,0.109990
3.284833,0.413400,0.413400,1.539480,0.252875
3.284833,0.413400,0.413400,1.539480,0.402139
3.284833,0.413400,0.413400,1.539480,0.564352
3.284833,0.413400,0.413400,1.539480,0.731113
3.284833,0.413400,0.413400,1.539480,0.916479
3.284833,0.413400,0.413400,1.539480,1.119259
3.284833,0.413400,0.453700,1.539480,0.100220
3.284833,0.413400,0.453700,1.539480,0.230413
3.284833,0.413400,0.453700,1.539480,0.366419
3.284833,0.413400,0.453700,1.539480,0.514223
3.284833,0.413400,0.453700,1.539480,0.666171
3.284833,0.413400,0.453700,1.539480,0.835073
3.284833,0.413400,0.453700,1.539480,1.019841
3.284833,0.413400,0.495800,1.539480,0.091710
3.284833,0.413400,0.495800,1.539480,0.210848
3.284833,0.413400,0.495800,1.539480,0.335305
3.284833,0.413400,0.495800,1.539480,0.470559
3.284833,0.413400,0.495800,1.539480,0.609605
3.284833,0.413400,0.495800,1.539480,0.764164
3.284833,0.413400,0.495800,1.539480,0.933243
3.284833,0.413400,0.539700,1.539480,0.084250
3.284833,0.413400,0.539700,1.539480,0.193697
3.284833,0.413400,0.539700,1.539480,0.308031
3.284833,0.413400,0.539700,1.539480,0.432283
3.284833,0.413400,0.539700,1.539480,0.560018
3.284833,0.413400,0.539700,1.539480,0.702006
3.284833,0.413400,0.539700,1.539480,0.857331
3.284833,0.413400,0.585500,1.539480,0.077660
3.284833,0.413400,0.585500,1.539480,0.178545
3.284833,0.413400,0.585500,1.539480,0.283935
3.284833,0.413400,0.585500,1.539480,0.398468
3.284833,0.413400,0.585500,1.539480,0.516212
3.284833,0.413400,0.585500,1.539480,0.647092
3.284833,0.413400,0.585500,1.539480,0.790268
3.284833,0.413400,0.633400,1.539480,0.071787
3.284833,0.413400,0.633400,1.539480,0.165043
3.284833,0.413400,0.633400,1.539480,0.262463
3.284833,0.413400,0.633400,1.539480,0.368335
3.284833,0.413400,0.633400,1.539480,0.477174
3.284833,0.413400,0.633400,1.539480,0.598157
3.284833,0.413400,0.683400,1.539480,0.066535
3.284833,0.413400,0.683400,1.539480,0.152968
3.284833,0.413400,0.683400,1.539480,0.243260
3.284833,0.413400,0.683400,1.539480,0.341386
3.284833,0.413400,0.683400,1.539480,0.442262
3.284833,0.413400,0.683400,1.539480,0.554393
3.284833,0.413400,0.735500,1.539480,0.061822
3.284833,0.413400,0.735500,1.539480,0.142132
3.284833,0.413400,0.735500,1.539480,0.226029
3.284833,0.413400,0.735500,1.539480,0.317204
3.284833,0.413400,0.735500,1.539480,0.410934
3.284833,0.413400,0.790000,1.539480,0.210436
3.284833,0.413400,0.790000,1.539480,0.295320
3.284833,0.413400,0.790000,1.539480,0.382585
3.284833,0.413400,0.846900,1.539480,0.053690
3.284833,0.413400,0.846900,1.539480,0.123436
3.284833,0.413400,0.846900,1.539480,0.196297
3.284833,0.453700,0.093300,1.539480,1.120454
3.284833,0.453700,0.119400,1.539480,0.380820
3.284833,0.453700,0.119400,1.539480,0.875531
3.284833,0.453700,0.119400,1.539480,1.392330
3.284833,0.453700,0.146800,1.539480,0.309740
3.284833,0.453700,0.146800,1.539480,0.712114
3.284833,0.453700,0.146800,1.539480,1.132454
3.284833,0.453700,0.146800,1.539480,1.589259
3.284833,0.453700,0.175300,1.539480,0.259383
3.284833,0.453700,0.175300,1.539480,0.596340
3.284833,0.453700,0.175300,1.539480,0.948341
3.284833,0.453700,0.175300,1.539480,1.330880
3.284833,0.453700,0.205100,1.539480,0.221696
3.284833,0.453700,0.205100,1.539480,0.509695
3.284833,0.453700,0.205100,1.539480,0.810552
3.284833,0.453700,0.205100,1.539480,1.137509
3.284833,0.453700,0.205100,1.539480,1.473632
3.284833,0.453700,0.236200,1.539480,0.192506
3.284833,0.453700,0.236200,1.539480,0.442584
3.284833,0.453700,0.236200,1.539480,0.703828
3.284833,0.453700,0.236200,1.539480,0.987736
3.284833,0.453700,0.236200,1.539480,1.279602
3.284833,0.453700,0.268600,1.539480,0.169285
3.284833,0.453700,0.268600,1.539480,0.389197
3.284833,0.453700,0.268600,1.539480,0.618928
3.284833,0.453700,0.268600,1.539480,0.868590
3.284833,0.453700,0.268600,1.539480,1.125249
3.284833,0.453700,0.302500,1.539480,0.150314
3.284833,0.453700,0.302500,1.539480,0.345581
3.284833,0.453700,0.302500,1.539480,0.549568
3.284833,0.453700,0.302500,1.539480,0.771250
3.284833,0.453700,0.302500,1.539480,0.999147
3.284833,0.453700,0.302500,1.539480,1.252471
3.284833,0.453700,0.337900,1.539480,0.134566
3.284833,0.453700,0.337900,1.539480,0.309377
3.284833,0.453700,0.337900,1.539480,0.491992
3.284833,0.453700,0.337900,1.539480,0.690450
3.284833,0.453700,0.337900,1.539480,0.894472
3.284833,0.453700,0.337900,1.539480,1.121256
3.284833,0.453700,0.374800,1.539480,0.121318
3.284833,0.453700,0.374800,1.539480,0.278918
3.284833,0.453700,0.374800,1.539480,0.443554
3.284833,0.453700,0.374800,1.539480,0.622474
3.284833,0.453700,0.374800,1.539480,0.806409
3.284833,0.453700,0.374800,1.539480,1.010866
3.284833,0.453700,0.413400,1.539480,0.109990
3.284833,0.453700,0.413400,1.539480,0.252875
3.284833,0.453700,0.413400,1.539480,0.402139
3.284833,0.453700,0.413400,1.539480,0.564352
3.284833,0.453700,0.413400,1.539480,0.731113
3.284833,0.453700,0.413400,1.539480,0.916479
3.284833,0.453700,0.453700,1.539480,0.100220
3.284833,0.453700,0.453700,1.539480,0.230413
3.284833,0.453700,0.453700,1.539480,0.366419
3.284833,0.453700,0.453700,1.539480,0.514223
3.284833,0.453700,0.453700,1.539480,0.666171
3.284833,0.453700,0.453700,1.539480,0.835073
3.284833,0.453700,0.495800,1.539480,0.091710
3.284833,0.453700,0.495800,1.539480,0.210848
3.284833,0.453700,0.495800,1.539480,0.335305
3.284833,0.453700,0.495800,1.539480,0.470559
3.284833,0.453700,0.495800,1.539480,0.609605
3.284833,0.453700,0.495800,1.539480,0.764164
3.284833,0.453700,0.539700,1.539480,0.084250
3.284833,0.453700,0.539700,1.539480,0.193697
3.284833,0.453700,0.539700,1.539480,0.308031
3.284833,0.453700,0.539700,1.539480,0.432283
3.284833,0.453700,0.539700,1.539480,0.560018
3.284833,0.453700,0.539700,1.539480,0.702006
3.284833,0.453700,0.585500,1.539480,0.077660
3.284833,0.453700,0.585500,1.539480,0.178545
3.284833,0.453700,0.585500,1.539480,0.283935
3.284833,0.453700,0.585500,1.539480,0.398468
3.284833,0.453700,0.585500,1.539480,0.516212
3.284833,0.453700,0.585500,1.539480,0.647092
3.284833,0.453700,0.633400,1.539480,0.071787
3.284833,0.453700,0.633400,1.539480,0.165043
3.284833,0.453700,0.633400,1.539480,0.262463
3.284833,0.453700,0.633400,1.539480,0.368335
3.284833,0.453700,0.633400,1.539480,0.477174
3.284833,0.453700,0.633400,1.539480,0.598157
3.284833,0.453700,0.683400,1.539480,0.066535
3.284833,0.453700,0.683400,1.539480,0.152968
3.284833,0.453700,0.683400,1.539480,0.243260
3.284833,0.453700,0.683400,1.539480,0.341386
3.284833,0.453700,0.683400,1.539480,0.442262
3.284833,0.453700,0.735500,1.539480,0.226029
3.284833,0.453700,0.735500,1.539480,0.317204
3.284833,0.453700,0.735500,1.539480,0.410934
3.284833,0.453700,0.790000,1.539480,0.057557
3.284833,0.453700,0.790000,1.539480,0.132327
3.284833,0.453700,0.790000,1.539480,0.210436
3.284833,0.453700,0.846900,1.539480,0.053690
3.284833,0.495800,0.119400,1.539480,0.380820
3.284833,0.495800,0.119400,1.539480,0.875531
3.284833,0.495800,0.119400,1.539480,1.392330
3.284833,0.495800,0.146800,1.539480,0.309740
3.284833,0.495800,0.146800,1.539480,0.712114
3.284833,0.495800,0.146800,1.539480,1.132454
3.284833,0.495800,0.175300,1.539480,0.259383
3.284833,0.495800,0.175300,1.539480,0.596340
3.284833,0.495800,0.175300,1.539480,0.948341
3.284833,0.495800,0.175300,1.539480,1.330880
3.284833,0.495800,0.205100,1.539480,0.221696
3.284833,0.495800,0.205100,1.539480,0.509695
3.284833,0.495800,0.205100,1.539480,0.810552
3.284833,0.495800,0.205100,1.539480,1.137509
3.284833,0.495800,0.236200,1.539480,0.192506
3.284833,0.495800,0.236200,1.539480,0.442584
3.284833,0.495800,0.236200,1.539480,0.703828
3.284833,0.495800,0.236200,1.539480,0.987736
3.284833,0.495800,0.236200,1.539480,1.279602
3.284833,0.495800,0.268600,1.539480,0.169285
3.284833,0.495800,0.268600,1.539480,0.389197
3.284833,0.495800,0.268600,1.539480,0.618928
3.284833,0.495800,0.268600,1.539480,0.868590
3.284833,0.495800,0.268600,1.539480,1.125249
3.284833,0.495800,0.302500,1.539480,0.150314
3.284833,0.495800,0.302500,1.539480,0.345581
3.284833,0.495800,0.302500,1.539480,0.549568
3.284833,0.495800,0.302500,1.539480,0.771250
3.284833,0.495800,0.302500,1.539480,0.999147
3.284833,0.495800,0.337900,1.539480,0.134566
3.284833,0.495800,0.337900,1.539480,0.309377
3.284833,0.495800,0.337900,1.539480,0.491992
3.284833,0.495800,0.337900,1.539480,0.690450
3.284833,0.495800,0.337900,1.539480,0.894472
3.284833,0.495800,0.374800,1.539480,0.121318
3.284833,0.495800,0.374800,1.539480,0.278918
3.284833,0.495800,0.374800,1.539480,0.443554
3.284833,0.495800,0.374800,1.539480,0.622474
3.284833,0.495800,0.374800,1.539480,0.806409
3.284833,0.495800,0.413400,1.539480,0.109990
3.284833,0.495800,0.413400,1.539480,0.252875
3.284833,0.495800,0.413400,1.539480,0.402139
3.284833,0.495800,0.413400,1.539480,0.564352
3.284833,0.495800,0.413400,1.539480,0.731113
3.284833,0.495800,0.453700,1.539480,0.100220
3.284833,0.495800,0.453700,1.539480,0.230413
3.284833,0.495800,0.453700,1.539480,0.366419
3.284833,0.495800,0.453700,1.539480,0.514223
3.284833,0.495800,0.453700,1.539480,0.666171
3.284833,0.495800,0.495800,1.539480,0.091710
3.284833,0.495800,0.495800,1.539480,0.210848
3.284833,0.495800,0.495800,1.539480,0.335305
3.284833,0.495800,0.495800,1.539480,0.470559
3.284833,0.495800,0.495800,1.539480,0.609605
3.284833,0.495800,0.539700,1.539480,0.084250
3.284833,0.495800,0.539700,1.539480,0.193697
3.284833,0.495800,0.539700,1.539480,0.308031
3.284833,0.495800,0.539700,1.539480,0.432283
3.284833,0.495800,0.539700,1.539480,0.560018
3.284833,0.495800,0.585500,1.539480,0.077660
3.284833,0.495800,0.585500,1.539480,0.178545
3.284833,0.495800,0.585500,1.539480,0.283935
3.284833,0.495800,0.585500,1.539480,0.398468
3.284833,0.495800,0.585500,1.539480,0.516212
3.284833,0.495800,0.633400,1.539480,0.071787
3.284833,0.495800,0.633400,1.539480,0.165043
3.284833,0.495800,0.633400,1.539480,0.262463
3.284833,0.495800,0.633400,1.539480,0.368335
3.284833,0.495800,0.633400,1.539480,0.477174
3.284833,0.495800,0.683400,1.539480,0.152968
3.284833,0.495800,0.683400,1.539480,0.243260
3.284833,0.495800,0.683400,1.539480,0.341386
3.284833,0.495800,0.735500,1.539480,0.061822
3.284833,0.495800,0.735500,1.539480,0.142132
3.284833,0.495800,0.735500,1.539480,0.226029
3.284833,0.495800,0.735500,1.539480,0.317204
3.284833,0.495800,0.790000,1.539480,0.057557
3.284833,0.495800,0.790000,1.539480,0.132327
3.284833,0.539700,0.119400,1.539480,0.380820
3.284833,0.539700,0.119400,1.539480,0.875531
3.284833,0.539700,0.146800,1.539480,0.309740
3.284833,0.539700,0.146800,1.539480,0.712114
3.284833,0.539700,0.146800,1.539480,1.132454
3.284833,0.539700,0.175300,1.539480,0.259383
3.284833,0.539700,0.175300,1.539480,0.596340
3.284833,0.539700,0.175300,1.539480,0.948341
3.284833,0.539700,0.205100,1.539480,0.221696
3.284833,0.539700,0.205100,1.539480,0.509695
3.284833,0.539700,0.205100,1.539480,0.810552
3.284833,0.539700,0.205100,1.539480,1.137509
3.284833,0.539700,0.236200,1.539480,0.192506
3.284833,0.539700,0.236200,1.539480,0.442584
3.284833,0.539700,0.236200,1.539480,0.703828
3.284833,0.539700,0.236200,1.539480,0.987736
3.284833,0.539700,0.268600,1.539480,0.169285
3.284833,0.539700,0.268600,1.539480,0.389197
3.284833,0.539700,0.268600,1.539480,0.618928
3.284833,0.539700,0.268600,1.539480,0.868590
3.284833,0.539700,0.302500,1.539480,0.150314
3.284833,0.539700,0.302500,1.539480,0.345581
3.284833,0.539700,0.302500,1.539480,0.549568
3.284833,0.539700,0.302500,1.539480,0.771250
3.284833,0.539700,0.302500,1.539480,0.999147
3.284833,0.539700,0.337900,1.539480,0.134566
3.284833,0.539700,0.337900,1.539480,0.309377
3.284833,0.539700,0.337900,1.539480,0.491992
3.284833,0.539700,0.337900,1.539480,0.690450
3.284833,0.539700,0.337900,1.539480,0.894472
3.284833,0.539700,0.374800,1.539480,0.121318
3.284833,0.539700,0.374800,1.539480,0.278918
3.284833,0.539700,0.374800,1.539480,0.443554
3.284833,0.539700,0.374800,1.539480,0.622474
3.284833,0.539700,0.374800,1.539480,0.806409
3.284833,0.539700,0.413400,1.539480,0.109990
3.284833,0.539700,0.413400,1.539480,0.252875
3.284833,0.539700,0.413400,1.539480,0.402139
3.284833,0.539700,0.413400,1.539480,0.564352
3.284833,0.539700,0.413400,1.539480,0.731113
3.284833,0.539700,0.453700,1.539480,0.100220
3.284833,0.539700,0.453700,1.539480,0.230413
3.284833,0.539700,0.453700,1.539480,0.366419
3.284833,0.539700,0.453700,1.539480,0.514223
3.284833,0.539700,0.453700,1.539480,0.666171
3.284833,0.539700,0.495800,1.539480,0.091710
3.284833,0.539700,0.495800,1.539480,0.210848
3.284833,0.539700,0.495800,1.539480,0.335305
3.284833,0.539700,0.495800,1.539480,0.470559
3.284833,0.539700,0.495800,1.539480,0.609605
3.284833,0.539700,0.539700,1.539480,0.084250
3.284833,0.539700,0.539700,1.539480,0.308031
3.284833,0.539700,0.539700,1.539480,0.432283
3.284833,0.539700,0.539700,1.539480,0.560018
3.284833,0.539700,0.585500,1.539480,0.178545
3.284833,0.539700,0.585500,1.539480,0.283935
3.284833,0.539700,0.585500,1.539480,0.398468
3.284833,0.539700,0.633400,1.539480,0.071787
3.284833,0.539700,0.633400,1.539480,0.165043
3.284833,0.539700,0.633400,1.539480,0.262463
3.284833,0.539700,0.633400,1.539480,0.368335
3.284833,0.539700,0.683400,1.539480,0.066535
3.284833,0.539700,0.683400,1.539480,0.152968
3.284833,0.539700,0.683400,1.539480,0.243260
3.284833,0.539700,0.735500,1.539480,0.061822
3.284833,0.539700,0.735500,1.539480,0.142132
