 set Ebeam beam_P Target_P x y z pT2 phih phis k0 born            amm                    nrad_ir                rad_f                   rad_f_err              nrad                   nrad_err               rad                    rad_err                nrad_rad               nrad_rad_err
0 11.000000 U U 0.125000 0.678229 0.450000 0.500000 0.785398 1.000000 0.010000 4.4806922181565034e-06 -1.8425207870355047e-14 3.1773375547063155e-06 -2.9555984177104224e-09 2.2018443996609184e-13 3.1743819562886051e-06 2.2018443996609184e-13 1.2219886635216041e-06 1.1200020725104871e-09 4.3963706198102092e-06 1.1202222569504533e-09
0 11.000000 U U 0.125000 0.678229 0.450000 0.500000 1.099557 1.000000 0.010000 4.4806922181565034e-06 -1.8425207870355047e-14 3.1882009723905728e-06 -2.1123501597868897e-09 2.4176427026294683e-13 3.1860886222307859e-06 2.4176427026294683e-13 1.2800770394393436e-06 1.2443321214572434e-09 4.4661656616701297e-06 1.2445738857275064e-09
0 11.000000 U U 0.125000 0.678229 0.450000 0.500000 1.413717 1.000000 0.010000 4.4806922181565034e-06 -1.8425207870355047e-14 3.2015542676797374e-06 -1.0291375454835615e-09 2.6759634228428397e-13 3.2005251301342539e-06 2.6759634228428397e-13 1.3647711335779844e-06 1.2051597881361980e-09 4.5652962637122385e-06 1.2054273844784823e-09
0 11.000000 U U 0.125000 0.678229 0.450000 0.500000 1.727876 1.000000 0.010000 4.4806922181565034e-06 -1.8425207870355047e-14 3.2163499740515477e-06 2.3563711892481835e-10 2.5151076083005209e-13 3.2165856111704724e-06 2.5151076083005209e-13 1.4797562630781134e-06 2.4479828640973800e-09 4.6963418742485859e-06 2.4482343748582102e-09
0 11.000000 U U 0.125000 0.678229 0.450000 0.500000 2.042035 1.000000 0.010000 4.4806922181565034e-06 -1.8425207870355047e-14 3.2312309121277448e-06 1.5819251237677640e-09 2.9604671587670576e-13 3.2328128372515125e-06 2.9604671587670576e-13 1.6252908118126385e-06 1.5524312382672038e-09 4.8581036490641510e-06 1.5527272849830805e-09
0 11.000000 U U 0.125000 0.678229 0.450000 0.500000 2.356194 1.000000 0.010000 4.4806922181565034e-06 -1.8425207870355047e-14 3.2445907953664167e-06 2.8596211872581178e-09 5.0105313269638261e-13 3.2474504165536749e-06 5.0105313269638261e-13 1.7925855663284590e-06 2.8234531362656358e-09 5.0400359828821343e-06 2.8239541893983322e-09
0 11.000000 U U 0.125000 0.678229 0.450000 0.500000 2.670354 1.000000 0.010000 4.4806922181565034e-06 -1.8425207870355047e-14 3.2547489736127606e-06 3.8783702263035715e-09 6.6990671496519305e-13 3.2586273438390643e-06 6.6990671496519305e-13 1.9483956455463913e-06 3.3437095458225312e-09 5.2070229893854556e-06 3.3443794525374963e-09
0 11.000000 U U 0.125000 0.678229 0.450000 0.500000 2.984513 1.000000 0.010000 4.4806922181565034e-06 -1.8425207870355047e-14 3.2602553422892337e-06 4.4487254238193027e-09 7.5749309005359208e-13 3.2647040677130530e-06 7.5749309005359208e-13 2.0457785072857343e-06 4.1970569882867969e-09 5.3104825749987873e-06 4.1978144813768501e-09
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 -2.984513 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4735885064343689e-06 2.7429141257559228e-09 4.5993290677532169e-13 1.4763314205601247e-06 4.5993290677532169e-13 1.0897336876982383e-06 2.0768253987867096e-09 2.5660651082583628e-06 2.0772853316934849e-09
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 -2.670354 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4704036960200651e-06 2.4064949614143521e-09 3.9970607199563430e-13 1.4728101909814795e-06 3.9970607199563430e-13 1.0144085903064868e-06 1.6773529613637861e-09 2.4872187812879666e-06 1.6777526674357817e-09
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 -2.356194 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4645798991349342e-06 1.8166413085497932e-09 3.1568472003428082e-13 1.4663965404434840e-06 3.1568472003428082e-13 8.9831961361814563e-07 1.6065199783931300e-09 2.3647161540616296e-06 1.6068356631131642e-09
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 -2.042035 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4570144329401145e-06 1.0955604555625922e-09 2.0236378673832695e-13 1.4581099933956770e-06 2.0236378673832695e-13 7.8660347045136533e-07 1.1679635930418748e-09 2.2447134638470424e-06 1.1681659568286132e-09
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 -1.727876 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4487009836167510e-06 3.5649472698433994e-10 1.2380979138876613e-13 1.4490574783437354e-06 1.2380979138876613e-13 6.9564270362127290e-07 1.1440076530565262e-09 2.1447001819650082e-06 1.1441314628479150e-09
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 -1.413717 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4405413423036055e-06 -3.2001402750487940e-10 1.3398149222302444e-13 1.4402213282761006e-06 1.3398149222302444e-13 6.2911322304461878e-07 5.7185241497912377e-10 2.0693345513207192e-06 5.7198639647134677e-10
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 -1.099557 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4332591404875421e-06 -8.8672514582766811e-10 1.2927276648273643e-13 1.4323724153417145e-06 1.2927276648273643e-13 5.8292256942743293e-07 5.4441681166528355e-10 2.0152949847691474e-06 5.4454608443176629e-10
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 -0.785398 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4273872634108101e-06 -1.3203051529990315e-09 1.0436143052230832e-13 1.4260669582578110e-06 1.0436143052230832e-13 5.5213837220878541e-07 5.8870685336357627e-10 1.9782053304665962e-06 5.8881121479409861e-10
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 -0.471239 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4232890920782731e-06 -1.6113140983119472e-09 1.3678633440661865e-13 1.4216777779799610e-06 1.3678633440661865e-13 5.3352610388653738e-07 6.6582224196345911e-10 1.9552038818664985e-06 6.6595902829786575e-10
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 -0.157080 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4211873915503948e-06 -1.7570470566981069e-09 1.3256823060667509e-13 1.4194303444936966e-06 1.3256823060667509e-13 5.2469837115715346e-07 5.8104930683974634e-10 1.9441287156508502e-06 5.8118187507035298e-10
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 0.157080 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4211873915503948e-06 -1.7570470566981082e-09 1.3256823060664897e-13 1.4194303444936966e-06 1.3256823060664897e-13 5.2469837115715389e-07 5.8104930683973993e-10 1.9441287156508506e-06 5.8118187507034657e-10
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 0.471239 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4232890920782731e-06 -1.6113140983119464e-09 1.3678633440666187e-13 1.4216777779799610e-06 1.3678633440666187e-13 5.3352610388653802e-07 6.6582224196347865e-10 1.9552038818664990e-06 6.6595902829788529e-10
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 0.785398 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4273872634108101e-06 -1.3203051529990298e-09 1.0436143052233010e-13 1.4260669582578110e-06 1.0436143052233010e-13 5.5213837220878615e-07 5.8870685336357213e-10 1.9782053304665970e-06 5.8881121479409447e-10
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 1.099557 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4332591404875421e-06 -8.8672514582766749e-10 1.2927276648273777e-13 1.4323724153417145e-06 1.2927276648273777e-13 5.8292256942743324e-07 5.4441681166527797e-10 2.0152949847691479e-06 5.4454608443176071e-10
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 1.413717 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4405413423036055e-06 -3.2001402750487961e-10 1.3398149222293599e-13 1.4402213282761006e-06 1.3398149222293599e-13 6.2911322304461952e-07 5.7185241497913266e-10 2.0693345513207200e-06 5.7198639647135555e-10
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 1.727876 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4487009836167510e-06 3.5649472698433927e-10 1.2380979138878211e-13 1.4490574783437354e-06 1.2380979138878211e-13 6.9564270362127343e-07 1.1440076530565409e-09 2.1447001819650091e-06 1.1441314628479296e-09
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 2.042035 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4570144329401145e-06 1.0955604555625909e-09 2.0236378673838761e-13 1.4581099933956770e-06 2.0236378673838761e-13 7.8660347045136650e-07 1.1679635930418850e-09 2.2447134638470436e-06 1.1681659568286233e-09
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 2.356194 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4645798991349342e-06 1.8166413085497918e-09 3.1568472003434949e-13 1.4663965404434840e-06 3.1568472003434949e-13 8.9831961361814488e-07 1.6065199783931240e-09 2.3647161540616288e-06 1.6068356631131582e-09
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 2.670354 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4704036960200651e-06 2.4064949614143459e-09 3.9970607199579465e-13 1.4728101909814795e-06 3.9970607199579465e-13 1.0144085903064868e-06 1.6773529613637832e-09 2.4872187812879666e-06 1.6777526674357790e-09
0 11.000000 U U 0.125000 0.678229 0.450000 0.700000 2.984513 1.000000 0.010000 2.0173253702952571e-06 -8.2955127199350090e-15 1.4735885064343689e-06 2.7429141257559240e-09 4.5993290677519769e-13 1.4763314205601247e-06 4.5993290677519769e-13 1.0897336876982389e-06 2.0768253987867092e-09 2.5660651082583636e-06 2.0772853316934844e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 -2.984513 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.7273844219404681e-06 -7.1941736524748234e-10 1.8686711664243578e-13 3.7266650045752204e-06 1.8686711664243578e-13 1.6562050633923168e-06 2.4645179627315763e-09 5.3828700679675375e-06 2.4647048298482188e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 -2.670354 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.7253616242233106e-06 -9.2922343246936491e-10 2.0209559412973800e-13 3.7244324007908413e-06 2.0209559412973800e-13 1.6384726217762593e-06 2.2824564041174500e-09 5.3629050225671001e-06 2.2826584997115799e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 -2.356194 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.7215601719687432e-06 -1.3186904621590230e-09 2.1064787788183205e-13 3.7202414815065841e-06 2.1064787788183205e-13 1.6052051300091286e-06 2.0995858793924177e-09 5.3254466115157131e-06 2.0997965272702996e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 -2.042035 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.7164234649971785e-06 -1.8352297957939196e-09 2.1966937701051875e-13 3.7145882352013848e-06 2.1966937701051875e-13 1.5629962828109192e-06 2.1861054866692547e-09 5.2775845180123040e-06 2.1863251560462650e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 -1.727876 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.7105198829675596e-06 -2.4155620311464178e-09 2.3059412938341862e-13 3.7081043209364133e-06 2.3059412938341862e-13 1.5189568785846271e-06 2.7695410565099564e-09 5.2270611995210403e-06 2.7697716506393396e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 -1.413717 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.7044615433925369e-06 -2.9969040648892973e-09 2.1588695230597523e-13 3.7014646393276474e-06 2.1588695230597523e-13 1.4774002999778286e-06 1.9385033169745151e-09 5.1788649393054761e-06 1.9387192039268210e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 -1.099557 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.6988338606916660e-06 -3.5245039897213421e-09 2.1609690235220736e-13 3.6953093567019447e-06 2.1609690235220736e-13 1.4416600530836887e-06 1.3575050322560540e-09 5.1369694097856336e-06 1.3577211291584062e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 -0.785398 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.6941445255181423e-06 -3.9553816015664788e-09 1.7442682778837423e-13 3.6901891439165760e-06 1.7442682778837423e-13 1.4137643628010747e-06 1.4288768069555078e-09 5.1039535067176506e-06 1.4290512337832961e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 -0.471239 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.6907916065920601e-06 -4.2587337786021079e-09 1.9607423301522489e-13 3.6865328728134578e-06 1.9607423301522489e-13 1.3947876184221015e-06 1.2964035504475875e-09 5.0813204912355597e-06 1.2965996246806027e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 -0.157080 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.6890465862674506e-06 -4.4150868797458687e-09 2.0812713061084715e-13 3.6846314993877046e-06 2.0812713061084715e-13 1.3852072815256021e-06 1.1620730086318979e-09 5.0698387809133071e-06 1.1622811357625088e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 0.157080 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.6890465862674506e-06 -4.4150868797458645e-09 2.0812713061085644e-13 3.6846314993877046e-06 2.0812713061085644e-13 1.3852072815256006e-06 1.1620730086319205e-09 5.0698387809133054e-06 1.1622811357625313e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 0.471239 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.6907916065920601e-06 -4.2587337786021079e-09 1.9607423301523403e-13 3.6865328728134578e-06 1.9607423301523403e-13 1.3947876184221019e-06 1.2964035504475797e-09 5.0813204912355597e-06 1.2965996246805949e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 0.785398 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.6941445255181423e-06 -3.9553816015664730e-09 1.7442682778889619e-13 3.6901891439165760e-06 1.7442682778889619e-13 1.4137643628010759e-06 1.4288768069555090e-09 5.1039535067176523e-06 1.4290512337832979e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 1.099557 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.6988338606916660e-06 -3.5245039897213445e-09 2.1609690235222513e-13 3.6953093567019447e-06 2.1609690235222513e-13 1.4416600530836895e-06 1.3575050322560871e-09 5.1369694097856345e-06 1.3577211291584393e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 1.413717 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.7044615433925369e-06 -2.9969040648892923e-09 2.1588695230596524e-13 3.7014646393276478e-06 2.1588695230596524e-13 1.4774002999778298e-06 1.9385033169744700e-09 5.1788649393054778e-06 1.9387192039267759e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 1.727876 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.7105198829675596e-06 -2.4155620311464157e-09 2.3059412938338566e-13 3.7081043209364133e-06 2.3059412938338566e-13 1.5189568785846281e-06 2.7695410565100031e-09 5.2270611995210412e-06 2.7697716506393864e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 2.042035 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.7164234649971785e-06 -1.8352297957939198e-09 2.1966937701056712e-13 3.7145882352013848e-06 2.1966937701056712e-13 1.5629962828109222e-06 2.1861054866692886e-09 5.2775845180123074e-06 2.1863251560462990e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 2.356194 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.7215601719687432e-06 -1.3186904621590234e-09 2.1064787788187302e-13 3.7202414815065841e-06 2.1064787788187302e-13 1.6052051300091302e-06 2.0995858793924334e-09 5.3254466115157148e-06 2.0997965272703153e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 2.670354 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.7253616242233106e-06 -9.2922343246936460e-10 2.0209559412982658e-13 3.7244324007908413e-06 2.0209559412982658e-13 1.6384726217762597e-06 2.2824564041174508e-09 5.3629050225671010e-06 2.2826584997115807e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.100000 2.984513 1.000000 0.010000 5.0029965316590014e-06 -6.8864007847474495e-14 3.7273844219404681e-06 -7.1941736524748244e-10 1.8686711664243336e-13 3.7266650045752204e-06 1.8686711664243336e-13 1.6562050633923187e-06 2.4645179627315536e-09 5.3828700679675392e-06 2.4647048298481960e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 -2.984513 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6853032726437666e-06 6.2612497494930617e-10 1.2372091477418557e-13 1.6859293976187159e-06 1.2372091477418557e-13 8.6173451855080563e-07 1.5418424649567654e-09 2.5476639161695215e-06 1.5419661858715395e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 -2.670354 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6835873843055155e-06 4.3993902360668352e-10 9.9938131771020270e-14 1.6840273233291223e-06 9.9938131771020270e-14 8.3983828565054603e-07 1.2127964075775827e-09 2.5238656089796684e-06 1.2128963457093537e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 -2.356194 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6803975492280907e-06 1.0197111982272869e-10 9.3003923584438900e-14 1.6804995203479135e-06 9.3003923584438900e-14 8.0262449574990757e-07 1.3647597139898183e-09 2.4831240160978212e-06 1.3648527179134028e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 -2.042035 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6761556298020371e-06 -3.3183964693799255e-10 1.0218767521277479e-13 1.6758237901550992e-06 1.0218767521277479e-13 7.5976842923696694e-07 8.6362029815330414e-10 2.4355922193920660e-06 8.6372248582851692e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 -1.727876 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6713705847286461e-06 -8.0118814966204650e-10 1.1324196941002099e-13 1.6705693965789842e-06 1.1324196941002099e-13 7.1838307414152606e-07 8.7802591258651695e-10 2.3889524707205100e-06 8.7813915455592694e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 -1.413717 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6665525011376306e-06 -1.2538449868210984e-09 1.2156489385056731e-13 1.6652986561508095e-06 1.2156489385056731e-13 6.8261690232559665e-07 6.2556188450951269e-10 2.3479155584764060e-06 6.2568344940336322e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 -1.099557 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6621542393483563e-06 -1.6508307626358582e-09 1.1576063360123109e-13 1.6605034085857204e-06 1.1576063360123109e-13 6.5423163449590518e-07 4.5294377577528511e-10 2.3147350430816254e-06 4.5305953640888636e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 -0.785398 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6585422250024071e-06 -1.9660013388222481e-09 9.1130373022609739e-14 1.6565762236635849e-06 9.1130373022609739e-14 6.3287448950773125e-07 4.4179417580557540e-10 2.2894507131713159e-06 4.4188530617859799e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 -0.471239 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6559873907700462e-06 -2.1833275957523248e-09 1.0699533660741780e-13 1.6538040631742939e-06 1.0699533660741780e-13 6.1890224669762185e-07 4.4353727163516716e-10 2.2727063098719156e-06 4.4364426697177457e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 -0.157080 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6546665295199970e-06 -2.2939291770282331e-09 1.0677758455498627e-13 1.6523726003429687e-06 1.0677758455498627e-13 6.1199844293671827e-07 4.6269874354716836e-10 2.2643710432796869e-06 4.6280552113172336e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 0.157080 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6546665295199970e-06 -2.2939291770282277e-09 1.0677758455494766e-13 1.6523726003429687e-06 1.0677758455494766e-13 6.1199844293671816e-07 4.6269874354717405e-10 2.2643710432796869e-06 4.6280552113172900e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 0.471239 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6559873907700462e-06 -2.1833275957523231e-09 1.0699533660744662e-13 1.6538040631742939e-06 1.0699533660744662e-13 6.1890224669762206e-07 4.4353727163516561e-10 2.2727063098719160e-06 4.4364426697177308e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 0.785398 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6585422250024071e-06 -1.9660013388222501e-09 9.1130373022681797e-14 1.6565762236635849e-06 9.1130373022681797e-14 6.3287448950773263e-07 4.4179417580557685e-10 2.2894507131713176e-06 4.4188530617859954e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 1.099557 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6621542393483563e-06 -1.6508307626358576e-09 1.1576063360120173e-13 1.6605034085857204e-06 1.1576063360120173e-13 6.5423163449590560e-07 4.5294377577527017e-10 2.3147350430816262e-06 4.5305953640887137e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 1.413717 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6665525011376306e-06 -1.2538449868210988e-09 1.2156489385078001e-13 1.6652986561508095e-06 1.2156489385078001e-13 6.8261690232559686e-07 6.2556188450950038e-10 2.3479155584764064e-06 6.2568344940335113e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 1.727876 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6713705847286461e-06 -8.0118814966204619e-10 1.1324196941006487e-13 1.6705693965789842e-06 1.1324196941006487e-13 7.1838307414152574e-07 8.7802591258650413e-10 2.3889524707205100e-06 8.7813915455591422e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 2.042035 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6761556298020371e-06 -3.3183964693799177e-10 1.0218767521293524e-13 1.6758237901550992e-06 1.0218767521293524e-13 7.5976842923696747e-07 8.6362029815331706e-10 2.4355922193920668e-06 8.6372248582852995e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 2.356194 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6803975492280907e-06 1.0197111982272878e-10 9.3003923584497402e-14 1.6804995203479135e-06 9.3003923584497402e-14 8.0262449574990767e-07 1.3647597139898088e-09 2.4831240160978212e-06 1.3648527179133933e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 2.670354 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6835873843055155e-06 4.3993902360668295e-10 9.9938131770936613e-14 1.6840273233291223e-06 9.9938131770936613e-14 8.3983828565054603e-07 1.2127964075776013e-09 2.5238656089796684e-06 1.2128963457093723e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.300000 2.984513 1.000000 0.010000 2.2524804961871104e-06 -3.1004385788425902e-14 1.6853032726437666e-06 6.2612497494930617e-10 1.2372091477420725e-13 1.6859293976187159e-06 1.2372091477420725e-13 8.6173451855080563e-07 1.5418424649567610e-09 2.5476639161695215e-06 1.5419661858715353e-09
0 11.000000 U U 0.125000 0.872009 0.450000 0.500000 -2.984513 1.000000 0.010000 1.0141259050645181e-06 -1.3958989146357086e-14 7.6118564463786200e-07 6.3475332211391869e-10 8.9220636195441750e-14 7.6182039795997594e-07 8.9220636195441750e-14 4.4873741078620053e-07 8.8629202215438472e-10 1.2105578087461765e-06 8.8638124279058017e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.500000 -2.670354 1.000000 0.010000 1.0141259050645181e-06 -1.3958989146357086e-14 7.6011546101695390e-07 5.1507570279773175e-10 8.2935915291924776e-14 7.6063053671975162e-07 8.2935915291924776e-14 4.3000631790132962e-07 6.6697835742654582e-10 1.1906368546210811e-06 6.6706129334183772e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.500000 -2.356194 1.000000 0.010000 1.0141259050645181e-06 -1.3958989146357086e-14 7.5814381402881384e-07 3.0188139442276835e-10 5.7396938574921079e-14 7.5844569542323660e-07 5.7396938574921079e-14 4.0021612932926469e-07 5.0126455329293280e-10 1.1586618247525013e-06 5.0132195023150767e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.500000 -2.042035 1.000000 0.010000 1.0141259050645181e-06 -1.3958989146357086e-14 7.5555529773226629e-07 3.5379929366050468e-11 4.7148221789082270e-14 7.5559067766163234e-07 4.7148221789082270e-14 3.6834711423357145e-07 5.2839614622232939e-10 1.1239377918952038e-06 5.2844329444411848e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.500000 -1.727876 1.000000 0.010000 1.0141259050645181e-06 -1.3958989146357086e-14 7.5267709253791666e-07 -2.4462999881504114e-10 5.5732280761756426e-14 7.5243246253910164e-07 5.5732280761756426e-14 3.3997964823916044e-07 3.6327368651229854e-10 1.0924121107782621e-06 3.6332941879306028e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.500000 -1.413717 1.000000 0.010000 1.0141259050645181e-06 -1.3958989146357086e-14 7.4981940156720913e-07 -5.0724137523449332e-10 6.1472762768704269e-14 7.4931216019197465e-07 6.1472762768704269e-14 3.1645824806804461e-07 2.8463335174068834e-10 1.0657704082600193e-06 2.8469482450345704e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.500000 -1.099557 1.000000 0.010000 1.0141259050645181e-06 -1.3958989146357086e-14 7.4724275844416111e-07 -7.3206925640302046e-10 6.0722330293416463e-14 7.4651068918775808e-07 6.0722330293416463e-14 2.9905563780347754e-07 7.5615932810367037e-10 1.0455663269912357e-06 7.5622005043396378e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.500000 -0.785398 1.000000 0.010000 1.0141259050645181e-06 -1.3958989146357086e-14 7.4514767687658604e-07 -9.0719462948736484e-10 5.5116015567372291e-14 7.4424048224709868e-07 5.5116015567372291e-14 2.8652201494086604e-07 3.5697680405140600e-10 1.0307624971879648e-06 3.5703192006697338e-10
0 11.000000 U U 0.125000 0.872009 0.450000 0.500000 -0.471239 1.000000 0.010000 1.0141259050645181e-06 -1.3958989146357086e-14 7.4367643108830215e-07 -1.0263242200694577e-09 4.6342001000973865e-14 7.4265010686823266e-07 4.6342001000973865e-14 2.7868688541196850e-07 2.0235245440529390e-10 1.0213369922802013e-06 2.0239879640629488e-10
